MST1R,4486,96.55995,4486,nan
NPAS2,4862,100.03177,4862,nan
NPAS2,4862,100.04827,4862,nan
HPCAL1,3241,96.93415,3241,nan
HS3ST1,9957,98.911964,9957,nan
IRF5,3663,98.875206,3663,nan
KLK11,11012,103.42228,11012,nan
DACH1,1602,97.51305,1602,nan
CRLF3,51379,95.409584,51379,nan
SCRG1,11341,98.61878,11341,nan
CCL20,6364,97.11813,6364,nan
PPP1R1A,5502,99.3613,5502,nan
PLAU,5328,96.55995,5328,nan
ISG15,9636,103.84406,9636,nan
RYR1,6261,98.62942,6261,nan
GJB3,2707,102.08463,2707,nan
DPYSL4,10570,100.32265,10570,nan
SRPX2,27286,97.972,27286,nan
GCNT1,2650,98.24329,2650,nan
SCN1B,6324,100.69608,6324,nan
AIFM1,9131,98.2221,9131,nan
TCN1,6947,100.67168,6947,nan
CIZ1,25792,98.62942,25792,nan
WDR76,79968,97.07006,79968,nan
EXOG,9941,98.33982,9941,nan
KATNA1,11104,95.1892,11104,nan
GEMIN4,50628,96.51393,50628,nan
GSPT2,23708,104.38964,23708,nan
STEAP1,26872,97.48566,26872,nan
HSPA4L,22824,95.29978,22824,nan
CR2,1380,102.59476,1380,nan
DNAJC8,22826,94.21081,22826,nan
TYK2,7297,99.25697,7297,nan
TAGLN,6876,96.8995,6876,nan
BRE,nan,nan,nan,TRUE
OAS1,4938,102.59579,4938,nan
DNASE1L3,1776,96.55995,1776,nan
MSX2,4488,97.08644,4488,nan
TRAF6,7189,99.08275,7189,nan
PCSK5,5125,98.63689,5125,nan
FXN,2395,100.99699,2395,nan
ABHD2,11057,99.42901,11057,nan
PIP4K2A,5305,97.89662,5305,nan
LIPT1,51601,97.60979,51601,nan
BMP1,649,98.718414,649,nan
HRH1,3269,97.42992,3269,nan
GGT5,2687,96.16524,2687,nan
ALG13,79868,96.712746,79868,nan
FGFR1OP,11116,98.772125,11116,nan
OLFM1,10439,96.87655,10439,nan
SLC4A1,6521,98.55057,6521,nan
DSG3,1830,103.183556,1830,nan
SMURF2,64750,98.20155,64750,nan
SLC44A4,80736,99.88517,80736,nan
TRAF1,7185,99.6596,7185,nan
HOXB5,3215,97.574745,3215,nan
SYT17,51760,99.306816,51760,nan
MST1,4485,99.034134,4485,nan
PRRG1,5638,97.84748,5638,nan
MEOX1,4222,97.723526,4222,nan
ALKBH1,8846,99.43464,8846,nan
ALDH3A1,218,99.15928,218,nan
CDA,978,97.661095,978,nan
KIAA0586,9786,97.66409,9786,nan
PIP5K1B,8395,103.49794,8395,nan
ZDHHC24,254359,97.99927,254359,nan
ALDH3B1,221,104.00129,221,nan
TRADD,8717,98.99687,8717,nan
SNRPG,6637,99.43464,6637,nan
REPS2,9185,98.1123,9185,nan
FGA,2243,98.6996,2243,nan
TTLL1,25809,97.2675,25809,nan
CTSG,1511,104.62885,1511,nan
C4BPA,722,102.46079,722,nan
OASL,8638,101.88583,8638,nan
B9D1,27077,97.78022,27077,nan
KIN,22944,97.623924,22944,nan
LY75,4065,102.04176,4065,nan
XPA,7507,97.17315,7507,nan
ASB9,140462,96.732834,140462,nan
FXYD2,486,99.03526,486,nan
DLEU1,10301,116.71357,10301,nan
DLEU1,ENSG00000176124,112.41097,nan,nan
BCL2A1,597,98.00482,597,nan
APOM,55937,100.17915,55937,nan
DENND4C,55667,95.68103,55667,nan
UBFD1,56061,98.76218,56061,nan
BUD31,8896,101.411705,8896,nan
TYRP1,7306,98.84254,7306,nan
MAP2K6,5608,99.410034,5608,nan
ATP6V0A2,23545,95.35708,23545,nan
CDS1,1040,96.80383,1040,nan
ATP5C1,509,95.67216,509,nan
COMP,1311,97.85463,1311,nan
ZMYND10,51364,96.87411,51364,nan
SLC25A40,55972,97.21642,55972,nan
DIAPH2,1730,99.07945,1730,nan
OSMR,9180,98.11792,9180,nan
ABLIM3,22885,96.66743,22885,nan
BLM,641,97.33049,641,nan
FABP3,2170,95.32142,2170,nan
RBM42,79171,98.911964,79171,nan
STAC,6769,97.73353,6769,nan
ADAM17,6868,95.9404,6868,nan
RNF126,55658,96.40736,55658,nan
CYP1A1,1543,108.86983,1543,nan
GSTM5,2949,112.35831,2949,nan
F8,2157,99.451836,2157,nan
SULT2B1,6820,100.62063,6820,nan
OGG1,4968,100.3233,4968,nan
DUS4L,11062,95.70942,11062,nan
DDX18,8886,96.02763,8886,nan
EREG,2069,96.93415,2069,nan
SLC27A2,11001,97.62349,11001,nan
SLC27A2,11001,97.648766,11001,nan
GSR,2936,95.10677,2936,nan
AKAP7,9465,97.10589,9465,nan
FAM50B,26240,102.68118,26240,nan
FMO5,2330,110.99798,2330,nan
BIK,638,101.312294,638,nan
C16ORF7,nan,nan,nan,TRUE
ZC3H11A,9877,99.25697,9877,nan
NOVA1,4857,96.12333,4857,nan
SLC3A1,6519,96.214386,6519,nan
TRPC1,7220,98.84254,7220,nan
TRPC1,7220,99.03526,7220,nan
TRAF3IP3,80342,95.71186,80342,nan
ROR1,4919,95.97848,4919,nan
ROM1,6094,101.90851,6094,nan
TUFT1,7286,97.08757,7286,nan
ASPH,444,97.08644,444,nan
WASL,8976,98.8133,8976,nan
TMED9,54732,100.88676,54732,nan
SIX1,6495,98.39511,6495,nan
HMGCS1,3157,100.254196,3157,nan
HSPB2,3316,98.54806,3316,nan
CLGN,1047,99.29961,1047,nan
PART1,25859,116.49426,25859,nan
CRAT,1384,101.26367,1384,nan
PRSS22,64063,108.680466,64063,nan
UQCRB,7381,103.91665,7381,nan
LY86,9450,102.13338,9450,nan
FOLH1,2346,104.24042,2346,nan
GREB1,9687,98.48936,9687,nan
S100A12,6283,99.1688,6283,nan
PTPN11,5781,95.50687,5781,nan
BDKRB2,624,95.47012,624,nan
TREX1,11277,104.00718,11277,nan
PRKD1,5587,98.48305,5587,nan
ADD3,120,96.27103,120,nan
ADORA2B,136,98.764626,136,nan
ARSE,415,104.91777,415,nan
MICA,100507436,112.52024,100507436,nan
PLIN1,5346,100.65247,5346,nan
S100A7,6278,114.23428,6278,nan
SLC6A6,6533,98.89215,6533,nan
RELN,5649,98.57982,5649,nan
RAB3B,5865,96.560616,5865,nan
CTSE,1510,96.447624,1510,nan
ZNF443,10224,112.4342,10224,nan
GTF2E1,2960,99.1688,2960,nan
CREB5,9586,99.46577,9586,nan
MSX1,4487,95.82876,4487,nan
SETBP1,26040,96.20851,26040,nan
CGREF1,10669,97.04919,10669,nan
ACSM3,6296,98.11792,6296,nan
IL6R,3570,100.531364,3570,nan
PSMC3IP,29893,95.94291,29893,nan
PDK4,5166,95.63931,5166,nan
PSIP1,11168,98.85624,11168,nan
BATF,10538,98.86854,10538,nan
HIST1H4C,8364,112.472275,8364,nan
ING2,3622,97.14843,3622,nan
AATK,9625,99.31711,9625,nan
IL15,3600,98.80697,3600,nan
IQCB1,9657,99.08275,9657,nan
AK2,204,99.74591,204,nan
NPY,4852,102.157974,4852,nan
GPR64,nan,nan,nan,TRUE
CEP135,9662,96.51724,9662,nan
TGM1,7051,100.17915,7051,nan
CCDC22,28952,102.99581,28952,nan
RBM19,9904,101.01618,9904,nan
SOCS6,9306,97.01051,9306,nan
NMU,10874,98.06125,10874,nan
TNFAIP6,7130,97.42345,7130,nan
TNFAIP6,7130,97.4178,7130,nan
S100A3,6274,103.506996,6274,nan
MERTK,10461,100.92258,10461,nan
ASPA,443,87.914185,443,nan
SERPINB8,5271,106.27747,5271,nan
CCBL1,nan,nan,nan,TRUE
ATP2C2,9914,95.63931,9914,nan
SLBP,7884,99.41049,7884,nan
KNG1,3827,99.93783,3827,nan
SNRPA1,6627,94.080505,6627,nan
SPN,6693,104.963974,6693,nan
DICER1,23405,97.3059,23405,nan
HMGA1,3159,98.501884,3159,nan
CSNK2A1,1457,101.3148,1457,nan
SLC24A1,9187,97.38514,9187,nan
HCP5,10866,114.209435,10866,nan
CTH,1491,95.29978,1491,nan
HFE,3077,102.50945,3077,nan
NELL1,4745,98.48305,4745,nan
SRSF10,10772,100.67729,10772,nan
CPM,1368,94.66569,1368,nan
GINS1,9837,96.71855,9837,nan
RAC3,5881,99.97443,5881,nan
SRSF6,6431,101.02992,6431,nan
HIST1H3H,8357,114.23428,8357,nan
RAB5A,5868,96.39987,5868,nan
EGR3,1960,98.51204,1960,nan
TPM1,7168,94.813225,7168,nan
TPM1,7168,94.90964,7168,nan
XAF1,54739,97.8094,54739,nan
PI4KB,5298,98.63689,5298,nan
SCML2,10389,97.752266,10389,nan
ABCC2,1244,99.912415,1244,nan
PTX3,5806,98.910225,5806,nan
CNBP,7555,98.84254,7555,nan
ARHGAP6,395,100.03921,395,nan
IL13RA2,3598,97.417786,3598,nan
PPP6C,5537,96.3566,5537,nan
BMP6,654,96.42885,654,nan
ENTPD3,956,96.83033,956,nan
HOXC4,3221,96.19154,3221,nan
NME5,8382,96.13582,8382,nan
ANXA11,311,98.26474,311,nan
GRB14,2888,99.735245,2888,nan
MPHOSPH9,10198,98.35832,10198,nan
MAGEB2,4113,109.92596,4113,nan
CST1,1469,114.160255,1469,nan
LIG4,3981,97.91057,3981,nan
YAF2,10138,96.382935,10138,nan
SPINK1,6690,100.37684,6690,nan
TIMP4,7079,95.51487,7079,nan
IVNS1ABP,10625,97.20511,10625,nan
MICB,4277,112.75467,4277,nan
LY6D,8581,108.879456,8581,nan
P2RY2,5029,99.8907,5029,nan
CLTB,1212,97.530556,1212,nan
NTS,4922,100.55863,4922,nan
IL18,3606,99.65709,3606,nan
NUDT4,11163,98.84254,11163,nan
FOXD1,2297,104.52468,2297,nan
SPINK2,6691,103.87133,6691,nan
CRLF1,9244,99.85251,9244,nan
KNTC1,9735,95.324196,9735,nan
ABCB8,11194,100.45164,11194,nan
OPHN1,4983,98.54423,4983,nan
IFI16,3428,106.36173,3428,nan
GALNS,2588,94.83456,2588,nan
CXCL6,6372,107.98,6372,nan
CCR7,1236,97.243195,1236,nan
IDS,3423,99.74488,3423,nan
NRG1,3084,98.54476,3084,nan
PDK3,5165,97.35914,5165,nan
PEX10,5192,97.78619,5192,nan
PEX10,5192,97.23449,5192,nan
SLCO1B3,28234,105.04234,28234,nan
SOCS3,9021,97.45456,9021,nan
MAF,4094,96.46857,4094,nan
ZIC1,7545,98.910225,7545,nan
DUSP8,1850,96.74779,1850,nan
SLC6A15,55117,94.919945,55117,nan
BDNF,627,95.18675,627,nan
G3BP2,9908,95.95345,9908,nan
ANK3,288,97.51305,288,nan
PF4,5196,112.47964,5196,nan
RARRES1,5918,96.58545,5918,nan
RARRES1,5918,96.60196,5918,nan
USP6,9098,114.19529,9098,nan
FER,2241,95.66565,2241,nan
MLANA,2315,98.1186,2315,nan
F2RL1,2150,96.02174,2150,nan
TBC1D9B,23061,98.99687,23061,nan
HAS2,3037,98.61811,3037,nan
TCTN2,79867,96.3147,79867,nan
COMMD4,54939,100.06046,54939,nan
PRMT1,3276,99.62791,3276,nan
TBCCD1,55171,96.968185,55171,nan
PPP2R4,nan,nan,nan,TRUE
NDRG2,57447,101.579216,57447,nan
MT1H,4496,116.328094,4496,nan
DHRS2,10202,108.86983,10202,nan
METTL13,51603,96.24264,51603,nan
AKR7A3,22977,112.4367,22977,nan
TLE3,7090,99.89605,7090,nan
KIAA0125,nan,nan,nan,TRUE
PTK6,5753,102.06471,5753,nan
LRRC6,23639,94.82708,23639,nan
CD36,948,99.74591,948,nan
NAPA,8775,98.149055,8775,nan
RCC1,1104,98.1123,1104,nan
PML,5371,99.6596,5371,nan
CYP24A1,1591,109.858284,1591,nan
CD70,970,107.163475,970,nan
PIP,5304,98.88732,5304,nan
SIX2,10736,99.99913,10736,nan
AIM2,9447,105.88292,9447,nan
CYP4F3,4051,114.264725,4051,nan
MGAM,8972,103.48418,8972,nan
CHRNA5,1138,100.70668,1138,nan
SMARCA2,6595,97.571495,6595,nan
SMARCA2,6595,97.52761,6595,nan
CD28,940,95.13309,940,nan
SYCP2,10388,98.1171,10388,nan
INSL4,3641,116.6112,3641,nan
NUP155,9631,95.1296,9631,nan
SETMAR,6419,111.08562,6419,nan
THUMPD1,55623,96.60196,55623,nan
SIM2,6493,98.51204,6493,nan
MIA,8190,99.727135,8190,nan
AKR1B10,57016,111.09773,57016,nan
PHF20,51230,97.58054,51230,nan
EFEMP2,30008,98.82416,30008,nan
ZNF673,nan,nan,nan,TRUE
AP3D1,8943,96.07854,8943,nan
CST6,1474,97.81191,1474,nan
SLC16A5,9121,100.19154,9121,nan
EIF4H,7458,97.67921,7458,nan
USP9Y,8287,116.463806,8287,nan
TYR,7299,98.48936,7299,nan
APOBEC3B,9582,111.05295,9582,nan
HTR2B,3357,92.721214,3357,nan
HAL,3034,99.40323,3034,nan
TFE3,7030,100.26875,7030,nan
POLR3G,10622,99.1688,10622,nan
C20ORF3,nan,nan,nan,TRUE
UPK3B,105375355,103.74026,105375355,nan
BCL2L1,598,96.51724,598,nan
SCAMP1,9522,97.78022,9522,nan
GAD1,2571,98.09332,2571,nan
GAD1,2571,98.1186,2571,nan
FLT3,2322,100.989845,2322,nan
PDK1,5163,96.80488,5163,nan
KAT5,10524,98.763306,10524,nan
HP,3240,103.41594,3240,nan
XK,7504,96.91147,7504,nan
KDM5D,8284,112.40501,8284,nan
EDNRB,1910,101.382324,1910,nan
SPAG9,9043,99.14716,9043,nan
CHST7,56548,98.393364,56548,nan
FCER2,2208,106.25865,2208,nan
MPPE1,65258,97.18028,65258,nan
ITGA10,8515,99.28873,8515,nan
RBMS3,27303,100.06046,27303,nan
DNAJC4,3338,100.17915,3338,nan
CBFB,865,97.18051,865,nan
NDUFB1,4707,101.02829,4707,nan
SEMA3A,10371,98.14731,10371,nan
OXTR,5021,100.511024,5021,nan
PMP2,5375,100.99699,5375,nan
ALX1,8092,98.247765,8092,nan
RNF40,9810,98.62942,9810,nan
HOXA7,3204,101.779236,3204,nan
MAP3K7,6885,95.98211,6885,nan
HYAL2,8692,96.87411,8692,nan
FKBP1B,2281,96.51393,2281,nan
HOXC6,3223,95.59323,3223,nan
MIOS,54468,100.3233,54468,nan
CGGBP1,8545,101.236404,8545,nan
SLK,9748,95.88757,9748,nan
SLK,9748,95.63931,9748,nan
SCEL,8796,98.11792,8796,nan
SALL1,6299,96.8995,6299,nan
GNG7,2788,97.8094,2788,nan
CDH19,28513,96.93415,28513,nan
TNFSF9,8744,101.64292,8744,nan
CPNE1,8904,101.75481,8904,nan
GLE1,2733,96.32103,2733,nan
IL11,3589,101.34403,3589,nan
NFIC,4782,99.15279,4782,nan
CH25H,9023,99.428986,9023,nan
POU4F1,5457,101.690414,5457,nan
RUSC1,23623,96.729416,23623,nan
UPF3A,65110,94.343315,65110,nan
UPF3A,65110,94.38706,65110,nan
CCNT1,904,98.393364,904,nan
KRT34,3885,105.58431,3885,nan
HSPH1,10808,99.70254,10808,nan
SCAF11,9169,98.47218,9169,nan
ATP5S,27109,100.58512,27109,nan
ATP5S,27109,100.511024,27109,nan
CST4,1472,114.38761,1472,nan
PPP3CC,5533,97.53187,5533,nan
TSC22D3,1831,95.75803,1831,nan
PLAGL1,5325,98.56142,5325,nan
CCDC106,29903,100.13527,29903,nan
ALDH1A2,8854,97.55482,8854,nan
KRT10,3858,102.17516,3858,nan
CSRP2,1466,102.74057,1466,nan
ST13,6767,95.98584,6767,nan
HAVCR1,26762,104.9828,26762,nan
SLC16A7,9194,99.40269,9194,nan
SMAD6,4091,98.99687,4091,nan
ACO1,48,94.6346,48,nan
ASS1,445,95.1331,445,nan
MED6,10001,94.84515,10001,nan
PI4KA,5297,96.12385,5297,nan
SLC25A11,8402,100.18503,8402,nan
MFN1,55669,98.37046,55669,nan
EMR1,nan,nan,nan,TRUE
MAPK6,5597,98.37999,5597,nan
SULT1A2,6799,114.11606,6799,nan
GNB5,10681,96.99344,10681,nan
HNRNPH3,3189,97.8094,3189,nan
GGT1,2678,99.39635,2678,nan
PFDN5,5204,96.83033,5204,nan
CITED1,4435,100.55863,4435,nan
DLX2,1746,97.890755,1746,nan
GLMN,11146,98.37999,11146,nan
GNG5,2787,97.18051,2787,nan
HMMR,3161,99.727806,3161,nan
H2AFY,9555,107.978264,9555,nan
DDR1,780,95.57656,780,nan
LETMD1,25875,99.31711,25875,nan
HTATIP2,10553,95.83457,10553,nan
BPTF,2186,98.89859,2186,nan
ISLR,3671,100.19466,3671,nan
LIMS1,3987,101.91448,3987,nan
ROD1,nan,nan,nan,TRUE
MITF,4286,101.39951,4286,nan
CDK16,5127,98.78161,5127,nan
CALM2,805,101.735855,805,nan
UBN1,29855,100.02547,29855,nan
KDELR3,11015,95.068695,11015,nan
RBMS1,5937,99.09612,5937,nan
ABI2,10152,97.23622,10152,nan
ACSL1,2180,95.50399,2180,nan
RPL23AP32,56969,38.58796,56969,nan
RPL23AP32,ENSG00000237887,37.609196,nan,nan
PRRG4,79056,99.62791,79056,nan
TRAPPC8,22878,97.21322,22878,nan
TCF15,6939,94.585335,6939,nan
CDK13,8621,97.77347,8621,nan
STAU1,6780,97.38514,6780,nan
MBP,4155,98.772125,4155,nan
MAGEA1,4100,107.94324,4100,nan
EYA4,2070,99.73845,2070,nan
TFRC,7037,97.591415,7037,nan
ATP5I,521,102.60812,521,nan
ZNF200,7752,100.2288,7752,nan
LIG3,3980,96.91147,3980,nan
DEFB4A,1673,111.10725,1673,nan
GALNT10,55568,98.093765,55568,nan
MACF1,23499,98.499435,23499,nan
GK,2710,101.69292,2710,nan
PTGES,9536,101.60454,9536,nan
SMTN,6525,99.25697,6525,nan
PIP5K1A,8394,99.31598,8394,nan
UGT2B15,7366,112.4342,7366,nan
ALG3,10195,100.82535,10195,nan
RAD17,5884,96.42234,5884,nan
PCSK6,5046,97.20579,5046,nan
DEGS1,8560,96.60253,8560,nan
FXYD2,486,98.84254,486,nan
SRRM2,23524,103.98999,23524,nan
SNUPN,10073,96.19787,10073,nan
SLC35A2,7355,95.50513,7355,nan
PRSS3,5646,111.11003,5646,nan
CAST,831,98.33982,831,nan
PIR,8544,103.34389,8544,nan
CAND1,55832,96.12715,55832,nan
ATP5G3,518,99.1688,518,nan
ATP5G3,518,99.183914,518,nan
LAIR2,3904,108.787834,3904,nan
CNPPD1,27013,94.74339,27013,nan
ZNF189,7743,101.247284,7743,nan
LAMC2,3918,97.80212,3918,nan
GIPC1,10755,100.56108,10755,nan
SLC7A11,23657,98.62942,23657,nan
CDKN2B,1030,100.693306,1030,nan
EXOSC10,5394,98.09332,5394,nan
P4HA1,5033,96.00479,5033,nan
NUMB,8650,96.92523,8650,nan
CD46,4179,101.72215,4179,nan
MSL3,10943,94.18279,10943,nan
DGKZ,8525,99.91488,8525,nan
ZMYM3,9203,97.44061,9203,nan
OGT,8473,95.15475,8473,nan
OGT,8473,95.16986,8473,nan
ATP5L,10632,103.01434,10632,nan
GADD45B,4616,100.69505,4616,nan
RPL36AL,6166,103.50583,6166,nan
CENPI,2491,98.455666,2491,nan
BMP1,649,98.76218,649,nan
TMPRSS11D,9407,98.18274,9407,nan
SLC4A7,9497,99.04441,9497,nan
ARHGAP12,94134,101.17583,94134,nan
CUL1,8454,96.999245,8454,nan
TANK,10010,95.66122,10010,nan
BCS1L,617,114.19529,617,nan
PEMT,10400,95.625305,10400,nan
ABCF2,10061,99.078926,10061,nan
TFCP2,7024,95.95345,7024,nan
WBSCR22,nan,nan,nan,TRUE
ARHGEF2,9181,97.87945,9181,nan
CREM,1390,98.764626,1390,nan
TNFRSF1A,7132,99.44595,7132,nan
DR1,1810,95.78978,1810,nan
TNPO1,3842,99.43464,3842,nan
MAP2K3,5606,100.341835,5606,nan
PDIA6,10130,94.89687,10130,nan
BEST1,7439,100.36625,7439,nan
GAS7,8522,97.62349,8522,nan
SEC13,6396,97.30477,6396,nan
RBCK1,10616,97.13758,10616,nan
SERPINH1,871,99.04441,871,nan
CEP170,9859,95.80391,9859,nan
HINT1,3094,98.129875,3094,nan
BTBD2,55643,100.80268,55643,nan
MUTYH,4595,97.60979,4595,nan
NCKAP1,10787,96.16447,10787,nan
NUP62,23636,98.364655,23636,nan
DOK4,55715,95.6671,55715,nan
PRB1,5542,107.033104,5542,nan
NCOR2,9612,99.03526,9612,nan
METTL7A,25840,104.9828,25840,nan
PQBP1,10084,99.39046,10084,nan
PSEN1,5663,97.51305,5663,nan
RBPJ,3516,97.52761,3516,nan
SORBS3,10174,97.873795,10174,nan
RAB1A,5861,100.95175,5861,nan
RNF10,9921,93.927704,9921,nan
CRISP3,10321,108.837105,10321,nan
ATP6AP1,537,96.79257,537,nan
GORASP2,26003,97.58054,26003,nan
FDXR,2232,97.962006,2232,nan
PTK2,5747,97.39861,5747,nan
MAZ,4150,102.16447,4150,nan
ID3,3399,97.46686,3399,nan
CENPF,1063,98.82416,1063,nan
BNIP1,662,98.59394,662,nan
PPP1R8,5511,100.67798,5511,nan
RBPMS,11030,96.61415,11030,nan
CYB5A,1528,109.82323,1528,nan
ANAPC10,10393,98.27195,10393,nan
CXCL3,2921,112.49859,2921,nan
CLCC1,23155,94.63453,23155,nan
CCL22,6367,100.948456,6367,nan
FLNC,2318,100.06221,2318,nan
ZFX,7543,97.89852,7543,nan
MAEA,10296,95.4935,10296,nan
RNPS1,10921,96.12385,10921,nan
RBM39,9584,97.26101,9584,nan
PLAGL1,5325,98.61247,5325,nan
CSNK1D,1453,99.08526,1453,nan
ICA1,3382,96.51143,3382,nan
PDS5B,23047,95.98628,23047,nan
PRKCB,5579,96.692825,5579,nan
GLG1,2734,98.18274,2734,nan
SKP1,6500,96.63017,6500,nan
CITED2,10370,97.42345,10370,nan
STAG2,10735,97.64244,10735,nan
ARPC2,10109,96.40354,10109,nan
AMPD3,272,98.37999,272,nan
ACOT7,11332,94.541664,11332,nan
NFAT5,10725,98.501884,10725,nan
SP110,3431,105.03149,3431,nan
AGTR1,185,98.807495,185,nan
HCK,3055,96.76126,3055,nan
RFC1,5981,95.90034,5981,nan
CDC14B,8555,101.69292,8555,nan
LAPTM4B,55353,96.31522,55353,nan
ADD1,118,96.76193,118,nan
PAIP1,10605,96.9189,10605,nan
HERC4,26091,98.898026,26091,nan
GTF2B,2959,94.371254,2959,nan
REV3L,5980,100.45164,5980,nan
DGKD,8527,94.82965,8527,nan
TTC3,7267,98.85577,7267,nan
AP2S1,1175,96.31522,1175,nan
AURKA,6790,96.205315,6790,nan
ITGB6,3694,92.62982,3694,nan
ITGB6,3694,92.4756,3694,nan
VOPP1,81552,98.290634,81552,nan
NDEL1,81565,96.01044,81565,nan
CCDC130,81576,98.61878,81576,nan
SRP72,6731,95.156494,6731,nan
TMX1,81542,97.98288,81542,nan
URM1,81605,95.98628,81605,nan
ANP32E,81611,96.49151,81611,nan
TSC22D4,81628,102.17516,81628,nan
LOC81691,nan,nan,nan,TRUE
EHD1,10938,101.53635,10938,nan
PABPC3,5042,107.83022,5042,nan
ISG20L2,81875,97.22228,81875,nan
LAS1L,81887,96.60356,81887,nan
FKSG49,400949,116.43853,400949,nan
SOCS5,9655,97.88593,9655,nan
PRRC2A,7916,103.04936,7916,nan
DOHH,83475,99.62791,83475,nan
CPVL,54504,97.855286,54504,nan
DDX11,1663,96.83521,1663,nan
DDX17,10521,97.45282,10521,nan
DDX21,9188,99.65379,9188,nan
EPPK1,83481,101.76857,83481,nan
OSBPL1A,114876,95.13941,114876,nan
DDX11,1663,96.82244,1663,nan
ABCC3,8714,99.07945,8714,nan
ZRSR2,8233,98.518005,8233,nan
TRIO,7204,96.99344,7204,nan
HIST1H4H,8365,112.52142,8365,nan
TRAPPC10,7109,95.854515,7109,nan
C4BPB,725,101.99554,725,nan
APLP2,334,96.447624,334,nan
DMBT1,1755,103.03129,1755,nan
EIF3J,8669,96.93609,8669,nan
RNPEP,6051,97.71701,6051,nan
GGT1,2678,99.006874,2678,nan
EI24,9538,97.242195,9538,nan
EIF5,1983,96.63017,1983,nan
TNFAIP8,25816,99.91357,25816,nan
GPI,2821,97.05919,2821,nan
SF1,7536,99.744316,7536,nan
RBM3,5935,106.23777,5935,nan
ANXA13,312,99.442764,312,nan
MEF2A,4205,99.31843,4205,nan
TECR,9524,100.80268,9524,nan
MAPK1,5594,94.44905,5594,nan
POLR3D,661,98.126045,661,nan
GCDH,2639,101.236404,2639,nan
RCAN1,1827,101.771774,1827,nan
RING1,6015,101.32565,6015,nan
CAPZA1,829,100.9972,829,nan
SP110,3431,105.645485,3431,nan
RAD50,10111,96.92523,10111,nan
PDE1A,5136,99.01774,5136,nan
CD164,8763,99.727135,8763,nan
ING1,3621,95.72618,3621,nan
SUPT6H,6830,99.85251,6830,nan
LRP8,7804,98.46217,7804,nan
IRF7,3665,97.30929,3665,nan
PRPS1,5631,98.62458,5631,nan
XPNPEP1,7511,97.44061,7511,nan
RRAS2,22800,95.15475,22800,nan
XPO7,23039,96.55995,23039,nan
HIST1H2BF,8343,116.45749,8343,nan
DNAJC3,5611,97.77347,5611,nan
PITX1,5307,102.94663,5307,nan
PTTG3P,ENSG00000213005,37.56875,nan,nan
PTTG3P,26255,36.239292,26255,nan
BTF3,689,96.87411,689,nan
HIST1H2BI,8346,111.05929,8346,nan
HIST1H2BE,8344,116.6267,8344,nan
SPRR2B,6701,116.47125,6701,nan
S100A11,6282,96.692825,6282,nan
TFAM,7019,97.66527,7019,nan
HIST1H2BH,8345,109.91535,8345,nan
PTMA,5757,99.12864,5757,nan
CST2,1470,114.11493,1470,nan
H2BFS,54145,116.492516,54145,nan
MT1X,4501,110.04464,4501,nan
HIST1H2AJ,8331,109.87197,8331,nan
HUWE1,10075,96.26087,10075,nan
SNTB1,6641,97.44061,6641,nan
TNXB,7148,101.77647,7148,nan
SRRM2,23524,103.98999,23524,nan
PDIA3,2923,95.23154,2923,nan
FLNB,2317,96.02819,2317,nan
FLNB,2317,96.21321,2317,nan
PTP4A2,8073,97.30929,8073,nan
PTP4A2,8073,97.199455,8073,nan
PTP4A2,8073,97.33049,8073,nan
DDB1,1642,95.63931,1642,nan
PCBP1,5093,98.33982,5093,nan
EZR,7430,99.73361,7430,nan
EZR,7430,99.74488,7430,nan
EZR,7430,99.74314,7430,nan
EIF4G1,1981,95.28059,1981,nan
YBX1,4904,97.05919,4904,nan
YBX1,4904,97.02387,4904,nan
HADHA,3030,100.69608,3030,nan
HADHA,3030,100.9972,3030,nan
HADHA,3030,101.022484,3030,nan
RNF10,9921,93.99271,9921,nan
MACF1,23499,98.7458,23499,nan
NACA,4666,98.363976,4666,nan
ACTN1,87,96.272354,87,nan
ACTN1,87,96.16524,87,nan
PDIA6,10130,94.82278,10130,nan
PDIA6,10130,94.813225,10130,nan
RAC1,5879,98.86854,5879,nan
RAC1,5879,98.85577,5879,nan
XRCC5,7520,95.99165,7520,nan
XRCC5,7520,96.16447,7520,nan
RPS14P3,644068,37.56694,644068,nan
VCP,7415,99.964806,7415,nan
VCP,7415,99.59821,7415,nan
CD24,100133941,104.62885,100133941,nan
CD24,100133941,104.51903,100133941,nan
PPP2CA,5515,97.58054,5515,nan
CD164,8763,99.670456,8763,nan
CD164,8763,99.727135,8763,nan
CCNI,10983,94.54054,10983,nan
CCNI,10983,94.589165,10983,nan
42987,nan,nan,nan,TRUE
PDIA4,9601,97.80212,9601,nan
CLIC1,1192,101.28906,1192,nan
CS,1431,97.661095,1431,nan
TTC3,7267,98.78167,7267,nan
TTC3,7267,98.772125,7267,nan
TTC3,7267,98.86854,7267,nan
TTC3,7267,98.85577,7267,nan
ST13,6767,96.02923,6767,nan
ST13,6767,95.98584,6767,nan
HMGN2,3151,100.35395,3151,nan
EID1,23741,100.69505,23741,nan
EID1,23741,100.363464,23741,nan
SERINC1,57515,96.58478,57515,nan
SRSF3,6428,97.08889,6428,nan
SRSF3,6428,96.9608,6428,nan
DDOST,1650,96.93609,1650,nan
DDOST,1650,96.78608,1650,nan
